probe_id,primary_mean_log2_fold_change,primary_t_statistic,primary_p_value,primary_fdr,primary_significant,sensitivity_mean_log2_fold_change,sensitivity_t_statistic,sensitivity_p_value,sensitivity_fdr,sensitivity_significant,robust,direction,gene_symbol,gene_id,gene_title
204919_at,0.3805356666666666,1.6216810023645347,0.11020412975643502,0.171114202795466,False,0.4025364150943395,1.520109574568124,0.13454108458139624,0.19859066639699566,False,False,Higher in tumor,PRH1-PRR4///PRR4,100533464///11272,PRH1-PRR4 readthrough///proline rich 4 (lacrimal)
204920_at,-0.32287316666666666,-7.0017982791864135,2.686453604062824e-09,2.7887194000785056e-08,False,-0.3270999999999999,-6.909482424463949,6.899955715833465e-09,5.8766614981431416e-08,False,False,Lower in tumor,CPS1,1373,carbamoyl-phosphate synthase 1
204921_at,-0.04096050000000009,-0.8561511381934455,0.39537804479401983,0.49160381595781577,False,-0.014239811320754789,-0.3080452551839201,0.759278473963142,0.8147580186044667,False,False,Lower in tumor,GAS8,2622,growth arrest specific 8
204922_at,0.8011798333333334,9.304604925206876,3.5629289049371895e-13,9.488706180099407e-12,False,0.8513903773584905,11.251292151311366,1.517172479266577e-15,7.150983215853457e-14,False,False,Higher in tumor,C11orf80,79703,chromosome 11 open reading frame 80
204923_at,-0.47971033333333335,-4.545396157507722,2.771681568468012e-05,0.00011735591245720481,False,-0.39374528301886796,-3.826801603043559,0.00035002122332748883,0.0010537061108595118,False,False,Lower in tumor,SASH3,54440,SAM and SH3 domain containing 3
204924_at,-0.17857583333333332,-1.5896350499503873,0.11726187261474694,0.1802139893526897,False,-0.1878237735849056,-1.6501947791949212,0.10493133285890834,0.16068115457389198,False,False,Lower in tumor,TLR2,7097,toll like receptor 2
204925_at,0.036158999999999976,0.7193271112254813,0.4747790568111499,0.5686179122743718,False,0.07430584905660377,1.671158864938874,0.10069878729046156,0.155112162138498,False,False,Higher in tumor,CTNS,1497,"cystinosin, lysosomal cystine transporter"
204926_at,0.029330833333333337,0.6782777833915329,0.5002473020777759,0.5928572331640456,False,0.034076792452830164,0.7451690789684137,0.45952445030149164,0.5498905519858625,False,False,Higher in tumor,INHBA,3624,inhibin beta A subunit
204927_at,0.33294350000000006,3.8444244004667834,0.00029847665443974425,0.0009792505899485758,False,0.34842132075471716,4.436054290955309,4.778806960981586e-05,0.0001772359724539874,False,False,Higher in tumor,RASSF7,8045,Ras association domain family member 7
204928_s_at,0.15645983333333338,3.1840959668488664,0.002319282896183912,0.006033821485956195,False,0.1518418867924529,3.004515935109141,0.004085774684064719,0.009451253516464574,False,False,Higher in tumor,SLC10A3,8273,solute carrier family 10 member 3
204929_s_at,-0.9648058333333333,-9.012012715784195,1.0909173058360103e-12,2.52309237295194e-11,False,-0.9366926415094339,-8.737826604839498,8.854246071939167e-12,1.46362393414242e-10,False,False,Lower in tumor,VAMP5,10791,vesicle associated membrane protein 5
204930_s_at,0.2817828333333335,4.011166921837806,0.00017244416554024992,0.0006018374027137217,False,0.30302962264150957,4.26955905833555,8.332804423915986e-05,0.0002919931058520005,False,False,Higher in tumor,BNIP1,662,BCL2 interacting protein 1
204931_at,-2.6229173333333335,-13.0371449366859,5.055513420520855e-19,9.531386078171646e-17,True,-2.723240188679245,-14.512766784113474,6.329177532881902e-20,1.3570501239620313e-17,True,True,Lower in tumor,TCF21,6943,transcription factor 21
204932_at,-0.18429500000000007,-1.5330287421664703,0.13061389759786557,0.19746480993124013,False,-0.23638245283018872,-1.8062903507431507,0.07666164355109824,0.12281541363709822,False,False,Lower in tumor,TNFRSF11B,4982,TNF receptor superfamily member 11b
204933_s_at,-0.343977,-2.5346626681325373,0.013928353055677262,0.029074958045248393,False,-0.38763018867924537,-2.6637905686548686,0.010263064190305211,0.021378125365930256,False,False,Lower in tumor,TNFRSF11B,4982,TNF receptor superfamily member 11b
204934_s_at,0.5814358333333335,4.993139013471009,5.58620129288e-06,2.7642823394715722e-05,False,0.5854675471698113,5.117826961688078,4.55445625273086e-06,2.1142375243509915e-05,False,False,Higher in tumor,HPN,3249,hepsin
204935_at,-0.16964683333333347,-3.0409790713326474,0.003514504925195309,0.008707429616868476,False,-0.201635283018868,-3.678376080217444,0.0005573591750255134,0.0016021036167667287,False,False,Lower in tumor,PTPN2,5771,"protein tyrosine phosphatase, non-receptor type 2"
204936_at,-0.29859483333333336,-5.975825151840406,1.4183655397687078e-07,9.996021640481322e-07,False,-0.24753132075471712,-4.829619915138711,1.2462872942364702e-05,5.274052462258437e-05,False,False,Lower in tumor,MAP4K2,5871,mitogen-activated protein kinase kinase kinase kinase 2
204937_s_at,-0.2585061666666666,-4.069110155239559,0.00014214121845900607,0.0005058957895616558,False,-0.21004226415094332,-3.2433097206242625,0.0020664123991231084,0.005149313974844171,False,False,Lower in tumor,ZNF274,10782,zinc finger protein 274
204938_s_at,-0.5220505000000001,-2.35490562292337,0.021873378389022792,0.04295406089432588,False,-0.5802524528301884,-2.6630147012144234,0.010283855623390464,0.021417354443639725,False,False,Lower in tumor,PLN,5350,phospholamban
204939_s_at,-0.6532844999999997,-3.045276170704613,0.0034714790322054813,0.008612147379002436,False,-0.74145679245283,-3.827129127418417,0.0003496587891276882,0.0010527309634116933,False,False,Lower in tumor,PLN,5350,phospholamban
204940_at,-0.6854661666666666,-3.3662353147879585,0.001345447858938413,0.003727239422355029,False,-0.7244094339622642,-3.7519289016659103,0.00044307872459865903,0.0013040495918303107,False,False,Lower in tumor,PLN,5350,phospholamban
204941_s_at,0.09923649999999998,1.6621423463812075,0.10178889586197011,0.16005602028279933,False,0.10166962264150939,1.5283768122874324,0.13247966495422506,0.19608066522389833,False,False,Higher in tumor,ALDH3B2,222,aldehyde dehydrogenase 3 family member B2
204942_s_at,0.5416241666666669,5.436838953291451,1.0875521437234478e-06,6.3371963613001714e-06,False,0.586254528301887,5.400983969461428,1.6689626803157137e-06,8.549073301989774e-06,False,False,Higher in tumor,ALDH3B2,222,aldehyde dehydrogenase 3 family member B2
204943_at,0.055151166666666626,1.658596278492281,0.10250480619804916,0.16096878762898406,False,0.07015867924528295,2.1445183834500177,0.036685152406684296,0.0650671740684962,False,False,Higher in tumor,ADAM12,8038,ADAM metallopeptidase domain 12
204944_at,-0.2875136666666666,-2.793636672067906,0.00701760935098409,0.01602973726876066,False,-0.3818786792452832,-4.003353340554658,0.00019909842759219194,0.0006359959411429712,False,False,Lower in tumor,PTPRG,5793,"protein tyrosine phosphatase, receptor type G"
204945_at,0.1083838333333334,3.7266213189805724,0.00043671054636526996,0.0013748574378143108,False,0.09724188679245292,3.318572227061068,0.0016573283072652118,0.004233542105027376,False,False,Higher in tumor,PTPRN,5798,"protein tyrosine phosphatase, receptor type N"
204946_s_at,0.10938533333333328,2.5318950053417395,0.01402765447713386,0.02925660913741346,False,0.10991924528301877,2.560266165819403,0.013403449531058945,0.027058804530910453,False,False,Higher in tumor,TOP3A,7156,topoisomerase (DNA) III alpha
204947_at,0.3168878333333333,6.291126285779812,4.2303366585371635e-08,3.347230923379442e-07,False,0.30550849056603785,7.70170798249157,3.778386784742146e-10,4.280631940650162e-09,False,False,Higher in tumor,E2F1,1869,E2F transcription factor 1
204948_s_at,-0.3638060000000001,-3.0186111349614917,0.003746618266699899,0.009203682155358628,False,-0.42660396226415087,-3.2461168564272462,0.0020495779166608426,0.005112723450745121,False,False,Lower in tumor,FST,10468,follistatin
204949_at,-0.2182905,-2.3973863734204355,0.019697059979167025,0.03924839660195186,False,-0.20360377358490567,-2.1109699934408988,0.03960147172823655,0.06953581109642148,False,False,Lower in tumor,ICAM3,3385,intercellular adhesion molecule 3
204950_at,-0.6154618333333332,-8.851764568266676,2.019269725119191e-12,4.3758847491435504e-11,False,-0.6390918867924529,-9.28159841477849,1.2787656330206709e-12,2.601060676540371e-11,False,False,Lower in tumor,CARD8,22900,caspase recruitment domain family member 8
204951_at,0.032575999999999966,0.2769484261611024,0.7827877001699328,0.8374389650870193,False,0.13470999999999989,1.1992149471128093,0.23588048183362176,0.3183128972320385,False,False,Higher in tumor,RHOH,399,ras homolog family member H
204952_at,0.5283173333333334,4.091438411745944,0.00013189479931712976,0.0004734651797428974,False,0.6009790566037737,4.238839651679404,9.224650958219301e-05,0.00031963862801232033,False,False,Higher in tumor,LYPD3,27076,LY6/PLAUR domain containing 3
204953_at,0.02307216666666671,0.4109114807715013,0.6826260984979041,0.7554566823612038,False,0.05293547169811323,0.9325806615421973,0.35534658041289857,0.44673557178613654,False,False,Higher in tumor,SNAP91,9892,synaptosome associated protein 91
204954_s_at,-0.08221483333333339,-1.8030812154308657,0.07648267937276196,0.125867335722414,False,-0.08382377358490571,-1.7438665986038402,0.08709180621743944,0.13702861884715112,False,False,Lower in tumor,DYRK1B,9149,dual specificity tyrosine phosphorylation regulated kinase 1B
204955_at,-1.5872015000000004,-9.642167698131242,9.888479798410048e-14,3.1161535041963654e-12,True,-1.6655069811320762,-9.994562805974272,1.0592335818190908e-13,2.8798406805548877e-12,True,True,Lower in tumor,SRPX,8406,"sushi repeat containing protein, X-linked"
204956_at,0.09430366666666663,1.2529889795424511,0.21515295140603619,0.2995082905113817,False,0.08279264150943393,1.0171891810346894,0.31377293370228504,0.4036026713916256,False,False,Higher in tumor,MTAP,4507,methylthioadenosine phosphorylase
204957_at,0.614205,8.810374211361408,2.368064183633371e-12,5.0378953011733293e-11,False,0.670643396226415,9.267320042067343,1.3449218237693141e-12,2.7234666931328608e-11,False,False,Higher in tumor,ORC5,5001,origin recognition complex subunit 5
204958_at,-0.5766883333333334,-7.366156201409914,6.484619183245071e-10,7.780262318277909e-09,False,-0.5862090566037735,-7.029313500255163,4.443527678425109e-09,3.9478367861211054e-08,False,False,Lower in tumor,PLK3,1263,polo like kinase 3
204959_at,-1.5009328333333334,-8.1732752350247,2.7883546755976573e-11,4.5724599904720763e-10,True,-1.4706916981132077,-8.785074155599592,7.475819503556941e-12,1.25998899925085e-10,True,True,Lower in tumor,MNDA,4332,myeloid cell nuclear differentiation antigen
204960_at,-0.05925033333333329,-0.6578240114261937,0.5132097337711832,0.6048401059221297,False,0.050431698113207635,0.5814303793077283,0.563462445981876,0.645882620530401,False,False,Lower in tumor,PTPRCAP,5790,"protein tyrosine phosphatase, receptor type C associated protein"
204961_s_at,-0.828406,-6.335405759222432,3.566420378245033e-08,2.868824984265811e-07,False,-0.7437875471698112,-6.726251864554534,1.352147975595524e-08,1.0824112820744549e-07,False,False,Lower in tumor,NCF1C///NCF1B///NCF1,654817///654816///653361,neutrophil cytosolic factor 1C pseudogene///neutrophil cytosolic factor 1B pseudogene///neutrophil cytosolic factor 1
204962_s_at,1.2928651666666664,8.074520057612558,4.094054015112504e-11,6.441508007950393e-10,True,1.3436224528301888,8.048588406243958,1.0668481646795294e-10,1.3720640926992005e-09,True,True,Higher in tumor,SLC35F6///CENPA,54978///1058,solute carrier family 35 member F6///centromere protein A
204963_at,-0.26045266666666667,-2.237376395007542,0.02905215854556946,0.05500664087263255,False,-0.23104283018867916,-1.8869710610868229,0.06475241041783208,0.10631326505495238,False,False,Lower in tumor,SSPN,8082,sarcospan
204964_s_at,-0.11701783333333322,-1.1716731050474811,0.24603821389170286,0.33416482870948067,False,-0.13989490566037724,-1.313518714895979,0.19477442770653086,0.27161017738355886,False,False,Lower in tumor,SSPN,8082,sarcospan
204965_at,0.01709583333333335,0.5392438132474285,0.5917478362845149,0.6763062135256976,False,0.02351698113207549,0.6880017597471768,0.49450943473460407,0.5827256205895616,False,False,Higher in tumor,GC,2638,"GC, vitamin D binding protein"
204966_at,0.33408616666666663,6.079680782877421,9.533597419677283e-08,6.994758976393659e-07,False,0.38828396226415085,6.9872071790487515,5.186591819693661e-09,4.549605450693902e-08,False,False,Higher in tumor,ADGRB2,576,adhesion G protein-coupled receptor B2
204967_at,-0.08620566666666667,-0.902694223874232,0.37035890967279694,0.46628533830013985,False,-0.1300898113207547,-1.3324518947998647,0.18852157891685703,0.2642315140261999,False,False,Lower in tumor,SHROOM2,357,shroom family member 2
204968_at,0.3107203333333333,6.527825294091775,1.6951328049251766e-08,1.4700978479267855e-07,False,0.30366207547169816,6.916028318132913,6.7360651679429595e-09,5.750107151557866e-08,False,False,Higher in tumor,C6orf47,57827,chromosome 6 open reading frame 47
204969_s_at,-1.0876318333333335,-8.208612416055896,2.4305422138494923e-11,4.037979202133728e-10,True,-1.0987850943396227,-7.8582726838507755,2.1334136427873032e-10,2.552952307275023e-09,True,True,Lower in tumor,RDX,5962,radixin
204970_s_at,-0.08093283333333326,-1.675499330530637,0.09912884109107824,0.15646725906217565,False,-0.09260509433962257,-1.8355204120212125,0.07215012858176398,0.11661025393029488,False,False,Lower in tumor,MAFG,4097,MAF bZIP transcription factor G
204971_at,-0.8642590000000003,-5.66176445592189,4.674146113042496e-07,2.9486435759847523e-06,False,-0.8627856603773586,-5.254945597563248,2.805620865027262e-06,1.3664468269674464e-05,False,False,Lower in tumor,CSTA,1475,cystatin A
204972_at,-0.15027283333333324,-1.0443521923830357,0.30058262829141624,0.3936655376873352,False,-0.07190358490566023,-0.4747219706167138,0.6369728878736938,0.7118633903173193,False,False,Lower in tumor,OAS2,4939,2'-5'-oligoadenylate synthetase 2
204973_at,0.9017050000000003,8.240674626127836,2.14588653111941e-11,3.606712145372079e-10,False,0.8958903773584908,8.29809151987918,4.315436829773186e-11,6.059232374623753e-10,False,False,Higher in tumor,GJB1,2705,gap junction protein beta 1
204974_at,0.2958293333333334,5.38714539222465,1.3089937513011503e-06,7.471661763440888e-06,False,0.2971294339622642,6.367130253871646,5.04388462059346e-08,3.5791614747689476e-07,False,False,Higher in tumor,RAB3A,5864,"RAB3A, member RAS oncogene family"
204975_at,-1.6967551666666665,-12.370209800906546,4.9507891456508516e-18,6.222629805481846e-16,True,-1.7524796226415087,-14.449946639026301,7.589372207304597e-20,1.5717762327059804e-17,True,True,Lower in tumor,EMP2,2013,epithelial membrane protein 2
204976_s_at,0.7341730000000004,8.794614791329094,2.5162560762478724e-12,5.313877982574447e-11,False,0.75011320754717,8.873598747241392,5.4474554231903995e-12,9.467248101174034e-11,False,False,Higher in tumor,AMMECR1,9949,"Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1"
204977_at,0.17037983333333337,3.2994652314491097,0.0016459475558856457,0.004460579064091583,False,0.2142243396226415,3.98474404847723,0.00021140954520841067,0.0006715947292005028,False,False,Higher in tumor,DDX10,1662,DEAD-box helicase 10
204978_at,0.09771783333333336,2.118682279128389,0.03833786254296696,0.06989172200115763,False,0.08170660377358499,1.895069305629055,0.06364876297213368,0.10474004533424476,False,False,Higher in tumor,CLASRP,11129,CLK4 associating serine/arginine rich protein
204979_s_at,0.14635783333333338,1.7868581238170875,0.0790978655338785,0.12953172786008946,False,0.1867764150943396,2.0884349170656544,0.04167231227891365,0.07269586094855478,False,False,Higher in tumor,SH3BGR,6450,SH3 domain binding glutamate rich protein
204980_at,0.1319765,2.51106563185841,0.014795789251144657,0.030627334165234322,False,0.14422622641509433,2.8169464627092364,0.006837313625520975,0.014934089264755484,False,False,Higher in tumor,CLOCK,9575,clock circadian regulator
204981_at,1.4599923333333331,10.453289442568561,4.758842536862494e-15,2.2276516755390139e-13,True,1.4910858490566032,10.824721515341203,6.272968000030034e-15,2.442838500011696e-13,True,True,Higher in tumor,SLC22A18,5002,solute carrier family 22 member 18
204982_at,-0.20084183333333339,-2.8144294644250754,0.006630245444357176,0.015242985016829054,False,-0.16630509433962265,-2.441580544467833,0.01806167784781712,0.03508373278590527,False,False,Lower in tumor,GIT2,9815,GIT ArfGAP 2
204983_s_at,0.8271485,6.5927830683972966,1.3178959679486783e-08,1.1731677311558775e-07,False,0.9238624528301888,7.281104516411546,1.7632522778295026e-09,1.711447155873035e-08,False,False,Higher in tumor,GPC4,2239,glypican 4
204984_at,0.7222983333333334,5.991556220537352,1.3356464008026832e-07,9.46674448585516e-07,False,0.8021154716981131,6.394663651418601,4.560378341543115e-08,3.2627412434424213e-07,False,False,Higher in tumor,GPC4,2239,glypican 4
204985_s_at,0.3160554999999999,5.334302941274971,1.593291056153155e-06,8.927360985363163e-06,False,0.3521526415094339,5.605432917131082,8.023677096916445e-07,4.398876515654968e-06,False,False,Higher in tumor,TRAPPC6A,79090,trafficking protein particle complex 6A
204986_s_at,-0.15776583333333338,-2.6154335592238778,0.011296645873261462,0.024279417945696387,False,-0.15386830188679249,-2.3905110460556935,0.020481544567815934,0.0391794993088425,False,False,Lower in tumor,TAOK2,9344,TAO kinase 2
204987_at,0.37462066666666666,3.2061212185650336,0.002173462315156471,0.005695104575921597,False,0.36344547169811325,2.921653393985222,0.005141174766098917,0.011577648599055081,False,False,Higher in tumor,ITIH2,3698,inter-alpha-trypsin inhibitor heavy chain 2
204988_at,0.9298785000000002,3.888623527448425,0.00025836615831664197,0.0008611417767594732,False,0.8073709433962261,3.8193803925750087,0.00035833098305703076,0.0010757602953351173,False,False,Higher in tumor,FGB,2244,fibrinogen beta chain
204989_s_at,0.5656518333333332,4.6717647117840935,1.7738534336897766e-05,7.854979872599703e-05,False,0.5440854716981133,4.463865561867291,4.3515720645811396e-05,0.0001629827391635661,False,False,Higher in tumor,ITGB4,3691,integrin subunit beta 4
204990_s_at,0.7769984999999996,5.971951935112624,1.4394993512418275e-07,1.012684457181701e-06,False,0.7619356603773584,5.746658713960942,4.823052926961609e-07,2.775793881911852e-06,False,False,Higher in tumor,ITGB4,3691,integrin subunit beta 4
204991_s_at,0.14226599999999998,3.8682216540055396,0.00027619111083409105,0.0009137570485812615,False,0.14269886792452827,3.608554710901045,0.000691602983511944,0.0019431342817839434,False,False,Higher in tumor,NF2,4771,neurofibromin 2
204992_s_at,0.6056713333333336,4.825105695424859,1.0256549601111183e-05,4.797064580331513e-05,False,0.6284832075471699,4.651480448522635,2.300945759548152e-05,9.155331875151133e-05,False,False,Higher in tumor,PFN2,5217,profilin 2
204993_at,-0.18191166666666678,-3.386614683701353,0.0012645971858550231,0.0035253072521604745,False,-0.2032616981132076,-3.707558881624368,0.0005089887921075955,0.0014783766579092,False,False,Lower in tumor,GNAZ,2781,G protein subunit alpha z
204994_at,0.5597876666666668,3.4268410336499553,0.001118315755634545,0.003168570966436169,False,0.6427079245283019,3.585025023034482,0.0007434367492538842,0.002073424008643956,False,False,Higher in tumor,MX2,4600,MX dynamin like GTPase 2
204995_at,0.24912533333333328,2.362052435391415,0.02149285470764909,0.04231318706397501,False,0.33220056603773584,3.3933715998027947,0.0013275689035501638,0.003479784735682689,False,False,Higher in tumor,CDK5R1,8851,cyclin dependent kinase 5 regulatory subunit 1
204996_s_at,0.04342933333333335,1.097493904951116,0.2768845678414342,0.3683462796352811,False,0.03607264150943397,1.0692165339406203,0.2899104230213085,0.3780673658037981,False,False,Higher in tumor,CDK5R1,8851,cyclin dependent kinase 5 regulatory subunit 1
204997_at,-0.6958225,-10.437839055748208,5.038655744461707e-15,2.332671488809855e-13,False,-0.7367511320754718,-11.090074250748145,2.5872765264841593e-15,1.1380478204788529e-13,False,False,Lower in tumor,GPD1,2819,glycerol-3-phosphate dehydrogenase 1
204998_s_at,0.28789166666666677,4.920004784115517,7.2838140945613416e-06,3.521154161097625e-05,False,0.3150320754716982,5.5247131908220934,1.0721268445656273e-06,5.711080984667349e-06,False,False,Higher in tumor,ATF5,22809,activating transcription factor 5
204999_s_at,0.15850816666666667,2.7570520094928503,0.007750135411233988,0.01748529560160181,False,0.16473773584905657,2.697983275633467,0.00938413449189511,0.019758069675922873,False,False,Higher in tumor,ATF5,22809,activating transcription factor 5
205000_at,-0.08423450000000003,-1.6460042998404143,0.10508024053752206,0.16433816222508635,False,-0.09792301886792454,-1.7030873182990651,0.09452246843191378,0.1470191158828768,False,False,Lower in tumor,DDX3Y,8653,"DEAD-box helicase 3, Y-linked"
205001_s_at,-0.09416333333333332,-1.9530225168013755,0.055565137825167456,0.09603059522667311,False,-0.08878660377358487,-1.6405299320986955,0.10693099256534021,0.1632676706557004,False,False,Lower in tumor,DDX3Y,8653,"DEAD-box helicase 3, Y-linked"
205002_at,0.23351233333333346,3.6116840285325957,0.0006293603135029559,0.001898288472487125,False,0.2232986792452831,3.5454918673081015,0.0008389794182622078,0.0023096117865911187,False,False,Higher in tumor,AHDC1,27245,AT-hook DNA binding motif containing 1
205003_at,-1.4542901666666663,-11.646681281017367,6.273277593422716e-17,5.2680067178696906e-15,True,-1.4903188679245278,-12.872214619696921,8.525391788150555e-18,8.177645544160202e-16,True,True,Lower in tumor,DOCK4,9732,dedicator of cytokinesis 4
205004_at,0.3527088333333333,6.968631085556314,3.0570702927879096e-09,3.132995656198293e-08,False,0.35753264150943403,7.1655075519894735,2.694977863890073e-09,2.5089037069332495e-08,False,False,Higher in tumor,NKRF,55922,NFKB repressing factor
205005_s_at,-0.6069478333333335,-6.558319325098478,1.5062550432527342e-08,1.3204305371983228e-07,False,-0.574310566037736,-6.66903212784128,1.668114145177755e-08,1.3113463822802842e-07,False,False,Lower in tumor,NMT2,9397,N-myristoyltransferase 2
205006_s_at,-0.6060365000000001,-7.008055705346482,2.621734508911943e-09,2.7303492242811518e-08,False,-0.5880973584905662,-7.3622219774232756,1.309485395465618e-09,1.3122454911488757e-08,False,False,Lower in tumor,NMT2,9397,N-myristoyltransferase 2
205007_s_at,0.09931350000000005,2.043499444367961,0.04547649359798956,0.08086994365023349,False,0.10873339622641513,2.1246235210911344,0.038390997661739173,0.06767346284797335,False,False,Higher in tumor,CIB2,10518,calcium and integrin binding family member 2
205008_s_at,0.2015138333333333,3.0689886877219985,0.0032427609697924537,0.008110610980027558,False,0.22947283018867926,3.374912808508371,0.0014026124434873728,0.0036561542478031994,False,False,Higher in tumor,CIB2,10518,calcium and integrin binding family member 2
205009_at,1.0169158333333332,4.122092171106555,0.00011898312596802907,0.00043130692914552734,True,0.9483811320754717,3.933325622949802,0.000249369677530612,0.000777768803136692,False,False,Higher in tumor,TFF1,7031,trefoil factor 1
205010_at,0.5833991666666665,4.502231130506443,3.224490148592176e-05,0.00013443571669534635,False,0.5430592452830189,4.003001993264778,0.00019932431285222602,0.0006366431128166525,False,False,Higher in tumor,GNL3L,54552,G protein nucleolar 3 like
205011_at,-0.1328891666666666,-1.6588423857474872,0.10245498765431801,0.16090904116277935,False,-0.12181962264150935,-1.4386063035096237,0.15625411685395546,0.22543192967754744,False,False,Lower in tumor,VWA5A,4013,von Willebrand factor A domain containing 5A
205012_s_at,-0.0016223333333332886,-0.03740264357932165,0.970290232595553,0.9788659396848819,False,-0.002472830188679207,-0.05446591831072887,0.9567726851101597,0.9685171176478927,False,False,Lower in tumor,HAGH,3029,hydroxyacylglutathione hydrolase
205013_s_at,-0.5286408333333334,-8.403923119833477,1.1389352391950237e-11,2.043691637774464e-10,False,-0.5555075471698114,-8.514087498176917,1.9783463755849427e-11,3.007119490828656e-10,False,False,Lower in tumor,SPECC1L-ADORA2A///ADORA2A,101730217///135,SPECC1L-ADORA2A readthrough (NMD candidate)///adenosine A2a receptor
205014_at,0.2378853333333333,1.762236485823777,0.08320909515409641,0.13526766204472457,False,0.23068433962264143,1.5926181887846158,0.11730718469705996,0.17682915616640715,False,False,Higher in tumor,FGFBP1,9982,fibroblast growth factor binding protein 1
205015_s_at,0.22151816666666663,4.374127435735672,5.0345185592231125e-05,0.0002006577505653329,False,0.20209018867924522,4.597764835306241,2.7640510349997485e-05,0.00010789211846834528,False,False,Higher in tumor,TGFA,7039,transforming growth factor alpha
205016_at,0.7158718333333333,6.138308199233054,7.614117359960262e-08,5.703546604409198e-07,False,0.7514733962264152,6.157993851231811,1.0829985311928922e-07,7.13752949529549e-07,False,False,Higher in tumor,TGFA,7039,transforming growth factor alpha
205017_s_at,-0.24494849999999999,-2.469014810916694,0.016463385886466408,0.033597179133418587,False,-0.262142641509434,-2.4177328254589825,0.01915766841612507,0.03695736083027444,False,False,Lower in tumor,MBNL2,10150,muscleblind like splicing regulator 2
205018_s_at,-0.4919970000000001,-3.073904320350117,0.0031971440444270183,0.008009707231902823,False,-0.5475358490566039,-3.224757161703542,0.0021809966550606873,0.005403080748320937,False,False,Lower in tumor,MBNL2,10150,muscleblind like splicing regulator 2
205019_s_at,-1.8973926666666665,-11.483440402026014,1.1226698288550925e-16,8.819248978829337e-15,True,-2.0004232075471697,-11.22162515155516,1.6733414362329527e-15,7.759961240545946e-14,True,True,Lower in tumor,VIPR1,7433,vasoactive intestinal peptide receptor 1
205020_s_at,0.34102416666666663,4.1277348390838045,0.00011674344165860439,0.0004239471089721171,False,0.34223792452830193,3.810263369042742,0.0003687995666098892,0.0011047620153624641,False,False,Higher in tumor,ARL4A,10124,ADP ribosylation factor like GTPase 4A
205021_s_at,-0.010209666666666657,-0.23611857337215414,0.8141584398388244,0.8622254382045775,False,0.05017320754716979,1.297414726258933,0.20021506522569246,0.27779421131844734,False,False,Lower in tumor,FOXN3,1112,forkhead box N3
205022_s_at,-0.32221533333333324,-4.825702125190204,1.0234587443994621e-05,4.7888239009979946e-05,False,-0.3247984905660376,-4.7010684693701075,1.941375640940692e-05,7.85783715432831e-05,False,False,Lower in tumor,FOXN3,1112,forkhead box N3
205023_at,0.10550299999999997,4.418272520568972,4.3205899110095e-05,0.00017485436964059543,False,0.10484056603773581,4.311000492289735,7.261407407264978e-05,0.00025805489112266017,False,False,Higher in tumor,RAD51,5888,RAD51 recombinase
205024_s_at,0.6898971666666668,8.370399000769696,1.2970200822543156e-11,2.2912624554848047e-10,False,0.6653673584905663,8.283419154832355,4.550810863306684e-11,6.368456205561631e-10,False,False,Higher in tumor,RAD51,5888,RAD51 recombinase
205025_at,0.218619,3.4398101965269783,0.001074678477224173,0.0030572894397331634,False,0.22810584905660378,3.584470754791929,0.0007447014050016744,0.0020763832753131106,False,False,Higher in tumor,ZBTB48,3104,zinc finger and BTB domain containing 48
205026_at,-0.34792866666666666,-5.597558592237434,5.95361146159534e-07,3.666933723811257e-06,False,-0.3573984905660377,-5.603465543574725,8.08063695152841e-07,4.426498600589278e-06,False,False,Lower in tumor,STAT5B,6777,signal transducer and activator of transcription 5B
205027_s_at,-1.6297865,-11.621888250655067,6.851582825778397e-17,5.66732664144378e-15,True,-1.7066958490566035,-12.512681864398003,2.6132475855324233e-17,2.157800027591006e-15,True,True,Lower in tumor,MAP3K8,1326,mitogen-activated protein kinase kinase kinase 8
205028_at,0.07155199999999996,2.7985148249472678,0.0069249036999574414,0.015841140947875535,False,0.0859828301886792,3.159435778676553,0.0026339199790627287,0.006395025305531094,False,False,Higher in tumor,TRO,7216,trophinin
205029_s_at,0.10096299999999996,2.509028278568139,0.014872926569276341,0.03076519411116005,False,0.1148752830188679,2.576846909937037,0.012847832180870093,0.026080612775268148,False,False,Higher in tumor,FABP7,2173,fatty acid binding protein 7
205030_at,0.19222666666666682,3.2432343392167216,0.0019470734462511507,0.005168029548705357,False,0.22624547169811327,3.469718143530692,0.0010557969564561605,0.0028395739384249386,False,False,Higher in tumor,FABP7,2173,fatty acid binding protein 7
205031_at,0.2862628333333333,2.666604862125488,0.009872522710255016,0.02160157592377113,False,0.3111894339622642,2.579501402047397,0.012760853526329198,0.02592811574387933,False,False,Higher in tumor,EFNB3,1949,ephrin B3
205032_at,0.6850063333333333,6.4172328846283095,2.600290810600652e-08,2.157045972835543e-07,False,0.6482466037735848,5.997325267514819,1.9442425831278743e-07,1.2168207787604913e-06,False,False,Higher in tumor,ITGA2,3673,integrin subunit alpha 2
205033_s_at,-2.294399,-10.929742644912364,8.281585700788788e-16,4.8531157362339436e-14,True,-2.4502332075471696,-11.203627524649061,1.7759105703720522e-15,8.187007625218546e-14,True,True,Lower in tumor,DEFA1B///DEFA3///DEFA1,728358///1668///1667,defensin alpha 1B///defensin alpha 3///defensin alpha 1
